"metabolites";"genes";"value"
"N.acetylmethionine.sulfoxide";"bhp";0.141554450339461
"N.acetyltaurine";"bhp";0.108348206849914
"X1.oleoyl.GPG..18.1..";"bhp";0.0773646628392999
"X1.palmitoyl.GPG..16.0..";"bhp";-0.292865374281522
"X1.palmitoyl.GPS..16.0..";"bhp";0.360647190889051
"N.linoleoyltaurine.";"bhp";0.313694851763508
"X10.hydroxystearate";"bhp";0.224398892859775
"methyl.glucopyranoside..alpha...beta.";"bhp";-0.202971138612866
"alpha.CEHC.sulfate";"bhp";0.160382732730442
"sphingomyelin..d18.1.24.1..d18.2.24.0..";"bhp";-0.0782229550243456
"myristoleoylcarnitine..C14.1..";"bhp";-0.131704454183214
"N.formylphenylalanine";"bhp";-0.214971121470046
"arabonate.xylonate";"bhp";-0.151139757738506
"X1.dihomo.linolenylglycerol..20.3.";"bhp";0.276604584943857
"ribulose.xylulose";"bhp";0.0748053458656671
"N.acetylhistamine";"bhp";0.316999808982687
"sphingomyelin..d18.1.20.0..d16.1.22.0..";"bhp";0.123581998966253
"sphingomyelin..d18.1.20.1..d18.2.20.0..";"bhp";0.0522474023926041
"behenoyl.sphingomyelin..d18.1.22.0..";"bhp";0.321107797867992
"sphingomyelin..d18.1.22.1..d18.2.22.0..d16.1.24.1..";"bhp";0.0831867749274222
"sphingomyelin..d18.1.22.2..d18.2.22.1..d16.1.24.2..";"bhp";-0.095241195733083
"lignoceroyl.sphingomyelin..d18.1.24.0.";"bhp";0.222514531015015
"sphingomyelin..d17.1.16.0..d18.1.15.0..d16.1.17.0..";"bhp";0.587891697402771
"X3.hydroxyhexanoate";"bhp";0.0141320119567974
"N.carbamoylalanine";"bhp";-0.266709607475558
"X3beta.hydroxy.5.cholestenoate";"bhp";0.176130023457443
"C.glycosyltryptophan";"bhp";0.431806839874554
"arabitol.xylitol";"bhp";0.266367013246302
"N.acetylglucosamine.N.acetylgalactosamine";"bhp";0.216867579903383
"X2.pyrrolidineacetic.acid";"bhp";0.044332046720581
"linoleoyl.ethanolamide";"bhp";0.0657479162717862
"X1.stearoyl.2.oleoyl.GPC..18.0.18.1.";"bhp";0.0577983575911948
"X1.palmitoyl.2.arachidonoyl.GPC..16.0.20.4n6.";"bhp";-0.198381629919511
"X1.palmitoyl.2.docosahexaenoyl.GPC..16.0.22.6.";"bhp";0.0674446367759104
"X1.stearoyl.2.docosahexaenoyl.GPC..18.0.22.6.";"bhp";0.342674739515842
"X1..1.enyl.stearoyl..2.oleoyl.GPE..P.18.0.18.1.";"bhp";-0.344215235347831
"sphingomyelin..d18.1.17.0..d17.1.18.0..d19.1.16.0.";"bhp";0.020539944426524
"X1.palmitoyl.2.stearoyl.GPC..16.0.18.0.";"bhp";0.0015404958319893
"X2.hydroxybutyrate.2.hydroxyisobutyrate";"bhp";-0.068899660665746
"X2.methylcitrate.homocitrate";"bhp";0.102829479522278
"oleate.vaccenate..18.1.";"bhp";0.239632684976113
"X1.palmitoleoylglycerol..16.1..";"bhp";0.358935528853507
"X2.palmitoleoylglycerol..16.1..";"bhp";0.140720579666776
"palmitoyl.dihydrosphingomyelin..d18.0.16.0..";"bhp";0.159013403102007
"tricosanoyl.sphingomyelin..d18.1.23.0..";"bhp";-0.0683999022859237
"sphingomyelin..d18.2.23.0..d18.1.23.1..d17.1.24.1..";"bhp";0.0393682268175043
"sphingomyelin..d18.2.24.1..d18.1.24.2..";"bhp";0.143779610985668
"X1.stearoyl.2.arachidonoyl.GPE..18.0.20.4.";"bhp";0.0152746882761418
"X1.stearoyl.2.linoleoyl.GPC..18.0.18.2..";"bhp";-0.0193565739529467
"X1.palmitoyl.2.palmitoleoyl.GPC..16.0.16.1..";"bhp";0.139778445536323
"glutamyl.meso.diaminopimelate";"bhp";0.482859860226869
"X1.palmitoyl.2.arachidonoyl.GPE..16.0.20.4..";"bhp";-0.219844595033785
"X1.stearoyl.2.linoleoyl.GPI..18.0.18.2.";"bhp";-0.0257142489796706
"gamma.tocopherol.beta.tocopherol";"bhp";0.111086866106784
"X1..1.enyl.stearoyl..2.arachidonoyl.GPE..P.18.0.20.4..";"bhp";0.136761796639939
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPE..P.16.0.20.4..";"bhp";0.0909301686929299
"X1..1.enyl.palmitoyl..2.oleoyl.GPE..P.16.0.18.1..";"bhp";0.0391468422776512
"X1..1.enyl.palmitoyl..2.oleoyl.GPC..P.16.0.18.1..";"bhp";0.314014787610562
"X1..1.enyl.palmitoyl..2.linoleoyl.GPC..P.16.0.18.2..";"bhp";0.426375013053928
"X1..1.enyl.palmitoyl..2.arachidonoyl.GPC..P.16.0.20.4..";"bhp";0.360133692278388
"sphingomyelin..d18.1.21.0..d17.1.22.0..d16.1.23.0..";"bhp";0.192561978998663
"behenoyl.dihydrosphingomyelin..d18.0.22.0..";"bhp";-0.046214874959679
"sphingomyelin..d18.0.18.0..d19.0.17.0..";"bhp";0.14798446846747
"N.palmitoyl.sphinganine..d18.0.16.0.";"bhp";-0.150797425331397
"lactosyl.N.palmitoyl.sphingosine..d18.1.16.0.";"bhp";0.251614319224919
"myristoyl.dihydrosphingomyelin..d18.0.14.0..";"bhp";-0.0495905146847617
"PAHSA..16.0.OH.18.0.";"bhp";-0.0613713408981471
"X1.palmitoyl.2.oleoyl.GPI..16.0.18.1..";"bhp";-0.0955960902736133
"X1..1.enyl.palmitoyl..2.linoleoyl.GPE..P.16.0.18.2..";"bhp";0.0360996716118059
"X1.oleoyl.2.linoleoyl.GPE..18.1.18.2..";"bhp";0.314945814540035
"X1.oleoyl.2.docosahexaenoyl.GPC..18.1.22.6..";"bhp";0.409087226494937
"X1.palmitoyl.2.gamma.linolenoyl.GPC..16.0.18.3n6..";"bhp";-0.0909263632745666
"X1..1.enyl.palmitoyl..2.palmitoyl.GPC..P.16.0.16.0..";"bhp";0.0115546014781065
"X1.2.dipalmitoyl.GPE..16.0.16.0..";"bhp";-0.0160162802177037
"X1.linoleoyl.GPG..18.2..";"bhp";-0.0174589527625454
"thioproline";"bhp";0.547047186559756
"palmitoylcholine";"bhp";0.285676393732238
"X2.acetamidobutanoate";"bhp";-0.392869932398967
"X2.methylserine";"bhp";-0.300054354830805
"ursodeoxycholate.sulfate..1.";"bhp";-0.371772994120085
"X.S..3.hydroxybutyrylcarnitine";"bhp";-0.122726167948481
"glycosyl.N.palmitoyl.sphingosine..d18.1.16.0.";"bhp";0.421026370084172
"hexadecadienoate..16.2n6.";"bhp";-0.0764788708785194
"palmitoleoylcarnitine..C16.1..";"bhp";0.0164319555412192
"X3.methylglutarate.2.methylglutarate";"bhp";0.136523800358394
"X1.linoleoyl.galactosylglycerol..18.2..";"bhp";0.0227108714943257
"X1.palmitoyl.galactosylglycerol..16.0..";"bhp";-0.0268730939580356
"X2..O.methylcytidine";"bhp";0.222516064620677
"X2..O.methyluridine";"bhp";0.251614319224919
"gamma.glutamyl.alpha.lysine";"bhp";0.428600173700134
"N.palmitoyl.sphingadienine..d18.2.16.0..";"bhp";0.456329098675942
"N.behenoyl.sphingadienine..d18.2.22.0..";"bhp";0.141040951728798
"X2.hydroxybehenate";"bhp";0.0677818166075292
"X2.hydroxynervonate.";"bhp";-0.319567302036003
"N..2.hydroxypalmitoyl..sphingosine..d18.1.16.0.2OH..";"bhp";-0.200264458158609
"sphingadienine";"bhp";-0.167742879483279
"OAHSA..18.1.OH.18.0.";"bhp";0.0842137721487484
"LAHSA..18.2.OH.18.0..";"bhp";0.0738638598193028
"glycerophosphoserine.";"bhp";-0.00736014675283777
"hexadecasphingosine..d16.1..";"bhp";0.345926897383375
"heptadecasphingosine..d17.1.";"bhp";0.328125612213721
"ceramide..d16.1.24.1..d18.1.22.1..";"bhp";0.262397790048844
"ceramide..d18.1.14.0..d16.1.16.0..";"bhp";-0.232614870630384
"ceramide..d18.1.17.0..d17.1.18.0..";"bhp";0.41353754778735
"ceramide..d18.2.24.1..d18.1.24.2..";"bhp";0.205072778826245
"glycosyl.N..2.hydroxynervonoyl..sphingosine..d18.1.24.1.2OH...";"bhp";-0.0929141529798763
"sphingomyelin..d18.0.20.0..d16.0.22.0..";"bhp";0.418330201486872
"sphingomyelin..d18.1.19.0..d19.1.18.0..";"bhp";0.113999837143206
"linolenoylcarnitine..C18.3..";"bhp";0.554578499516148
"behenoylcarnitine..C22..";"bhp";0.334558600423548
"arachidoylcarnitine..C20..";"bhp";0.462159615265931
"lignoceroylcarnitine..C24..";"bhp";-0.199361864393922
"cerotoylcarnitine..C26..";"bhp";0.104100867430328
"ximenoylcarnitine..C26.1..";"bhp";0.257262803942213
"arachidonoylcarnitine..C20.4.";"bhp";-0.0158340835070348
"eicosenoylcarnitine..C20.1..";"bhp";0.463175746818116
"dihomo.linoleoylcarnitine..C20.2..";"bhp";0.452049943587083
"pentadecanoylcarnitine..C15..";"bhp";0.41657468825327
"nervonoylcarnitine..C24.1..";"bhp";0.395172371758548
"arachidoyl.ethanolamide..20.0..";"bhp";0.407267812126792
"behenoyl.ethanolamide..22.0..";"bhp";0.347665120030137
"lignoceroyl.ethanolamide..24.0..";"bhp";0.230218543780623
"erucoyl.ethanolamide..22.1..";"bhp";-0.181436175767629
"margaroyl.ethanolamide.";"bhp";-0.249731490985821
"hexadecasphinganine..d16.0..";"bhp";0.0658989883684312
"eicosanoylsphingosine..d20.1..";"bhp";0.444025960825213
"X3.sulfo.palmitoyl.galactosylceramide..d18.1.16.0.";"bhp";-0.195699872193312
"N.N.N.trimethyl.5.aminovalerate";"bhp";-0.221146734992242
"carotene.diol..1.";"bhp";-0.154905414216702
"X5.dodecenoylcarnitine..C12.1.";"bhp";0.479607702359336
"N.palmitoyl.phytosphingosine..t18.0.16.0.";"bhp";0.414393378805122
"X3.hydroxyoleoylcarnitine";"bhp";0.396370901482252
"X2.hydroxyarachidate.";"bhp";-0.126016839520923
"X2.hydroxylignocerate.";"bhp";-0.102357389725511
"cytidine.2..or.3..monophosphate..2..or.3..CMP.";"bhp";-0.153878416995376
"X2.hydroxyheptanoate.";"bhp";-0.160211566526887
"lyxonate";"bhp";0.13522130080795
"N.N.N.trimethyl.alanylproline.betaine..TMAP.";"bhp";-0.312891820097382
"X3.formylindole";"bhp";-0.307072169176534
"gamma.glutamylcitrulline.";"bhp";-0.0679529828110836
"diacetylspermidine.";"bhp";-0.0775748213574843
"tetradecadienoate..14.2..";"bhp";0.217199689714951
"X3.amino.2.piperidone";"bhp";0.161238563748213
"N.N.dimethylalanine";"bhp";-0.225942534368039
"X3.indoleglyoxylic.acid";"bhp";-0.472418721810052
"X2.hydroxysebacate";"bhp";-0.313747651115154
"ascorbic.acid.3.sulfate.";"bhp";-0.29614015640184
"N6.N6.dimethyllysine";"bhp";-0.101236594745058
"N.acetyl.isoputreanine";"bhp";0.196513814768389
"N2.acetyl.N6.methyllysine";"bhp";0.0309425756672622
"X5alpha.pregnan.3beta.20beta.diol.disulfate.";"bhp";0.11087756280769
"X2.palmitoyl.galactosylglycerol..16.0..";"bhp";0.291375920866719
"X1.heptadecenoylglycerol..17.1..";"bhp";0.0184916014514399
"X2.heptadecenoylglycerol..17.1..";"bhp";-0.157640029381437
"X2.6.dihydroxybenzoic.acid";"bhp";0.0316899662061517
"N.N.dimethyl.5.aminovalerate";"bhp";-0.173049031793465
"tauroursodeoxycholic.acid.sulfate..2.";"bhp";-0.431305124162005
"tetrahydrocortisol.sulfate..1.";"bhp";0.133509638772406
"tetrahydrocortisol.disulfate";"bhp";0.40532157001674
"X2.3.dihydroxy.5.methylthio.4.pentenoate..DMTPA..";"bhp";-0.248770437371965
"hydroxypalmitoyl.sphingomyelin..d18.1.16.0.OH....";"bhp";-0.164742621796423
"vitamin.D3.sulfate";"bhp";0.0621523271006728
"pregnenetriol.sulfate.";"bhp";0.262568956252399
"hydroxy.N6.N6.N6.trimethyllysine.";"bhp";0.275453983827924
"palmitoyl.sphingosine.phosphoethanolamine..d18.1.16.0.";"bhp";-0.303879999539782
"carboxymethylproline";"bhp";0.260742484653859
"stigmastadienone";"bhp";0.208002869763263
"succinoyltaurine";"bhp";0.0964657753123646
"N.stearoyl.phytosphingosine..t18.0.18.0..";"bhp";-0.32692744878884
"X3.5.dihydroxyphenylpropionate";"bhp";-0.137866364917468
"vanillic.acid.glycine";"bhp";-0.402925243166979
"X2.hydroxy.4..methylthio.butanoic.acid";"bhp";-0.0919340729842882
"N.succinyl.phenylalanine";"bhp";-0.265478781712823
"X1.methyl.5.imidazolelactate";"bhp";-0.0343214458720051
"X.2.or.3..decenoate..10.1n7.or.n8.";"bhp";0.0491999297144363
"N.carbamoylputrescine";"bhp";-0.215155917867839
"chenodeoxycholic.acid.sulfate..1.";"bhp";0.321278964071546
"val.val.ala";"bhp";0.37040366449165
"branched.chain..straight.chain..or.cyclopropyl.10.1.fatty.acid..1..";"bhp";0.135392467011504
"X1.deoxysphinganine..m18.0.";"bhp";-0.0164319555412192
"N.palmitoyl.deoxysphinganine..m18.0.16.0.";"bhp";0.247848662746723
"X2.4.di.tert.butylphenol";"bhp";0.325044620549742
"butyrylputrescine.isobutyrylputrescine";"bhp";0.153411804634168
"bilirubin.degradation.product..C16H18N2O5..1...";"bhp";0.165175386429964
"bilirubin.degradation.product..C16H18N2O5..2...";"bhp";0.166766850126874
"bilirubin.degradation.product..C17H18N2O4..1...";"bhp";-0.0908892540873687
"bilirubin.degradation.product..C17H18N2O4..2...";"bhp";-0.262589017295042
"bilirubin.degradation.product..C17H18N2O4..3...";"bhp";-0.233813034055265
"bilirubin.degradation.product..C16H18N2O5..3...";"bhp";-0.141383460725837
"N.N.dimethyl.pro.pro";"bhp";-0.255946213598223
"oxindolylalanine";"bhp";0.10725641848167
"X5.hydroxyindoleacetate";"bhp";-0.386271091322466
"biopterin";"bhp";-0.403096616153009
"X1.methylguanidine";"bhp";0.274235160890632
"butyrylcarnitine..C4.";"bhp";-0.0146500312931434
"isobutyrylcarnitine..C4.";"bhp";-0.0048752917491668
"genistein";"bhp";0.0150982047583551
"X3.hydroxydodecanedioate.";"bhp";-0.2223481272745
"N1.Methyl.2.pyridone.5.carboxamide";"bhp";-0.129282437503883
"phenol.sulfate";"bhp";0.236207268103247
"tiglyl.carnitine..C5.";"bhp";0.18627792954383
"alpha.hydroxycaproate";"bhp";-0.0724156610123103
"bilirubin..E.Z.or.Z.E..";"bhp";-0.08873095812508
"sitostanol";"bhp";-0.23236445804042
"pregnen.diol.disulfate.";"bhp";-0.125407487060987
"androstenediol..3beta.17beta..disulfate..2.";"bhp";-0.120299597840806
"X21.hydroxypregnenolone.monosulfate..1.";"bhp";0.156441581935049
"X5alpha.androstan.3alpha.17alpha.diol.monosulfate";"bhp";-0.0467568038897677
"X5alpha.pregnan.3beta.20beta.diol.monosulfate..2.";"bhp";-0.0360412345374036
"X5alpha.pregnan.3beta.20alpha.diol.monosulfate..1.";"bhp";-0.153329060287843
"X5alpha.androstan.3beta.17alpha.diol.monosulfate..1.";"bhp";0.0719512523367133
"androstenediol..3alpha..17alpha..monosulfate..2.";"bhp";-0.446936081773829
"cysteine.sulfinic.acid";"bhp";-0.371157845137411
"X11.ketoetiocholanolone.sulfate";"bhp";-0.294762338486728
"valylleucine";"bhp";-0.212052690112697
"valylglutamine";"bhp";0.310019244750005
"tryptophol";"bhp";-0.00528402333122136
"ascorbic.acid.2.sulfate";"bhp";0.22228477138551
"X1.palmitoyl.2.linoleoyl.digalactosylglycerol..16.0.18.2..";"bhp";0.0805048776495387
"X1.palmitoyl.digalactosylglycerol..16.0..";"bhp";0.0244102711662029
"X1.palmitoyl.2.linoleoyl.galactosylglycerol..16.0.18.2..";"bhp";0.011992661315387
"isohyodeoxycholate";"bhp";0.175773035995673
"mevalonate";"cglB";0.02661545653496
"mevalonate.5.diphosphate";"cglB";-0.223857130984384
"S.1.pyrroline.5.carboxylate";"cglB";-0.199589502572655
"putrescine";"cglB";-0.168564558054747
"spermidine";"cglB";-0.1330772826748
"X1.methyladenine";"cglB";0.221795471124667
"X1.methylnicotinamide";"cglB";-0.186322430240347
"alpha.ketoglutarate";"cglB";-0.23953910881464
"kynurenate";"cglB";-0.1330772826748
"X3.hydroxy.3.methylglutarate";"cglB";0.221795471124667
"cholate";"cglB";-0.1330772826748
"X4.hydroxyphenylacetate";"cglB";-0.23953910881464
"hypoxanthine";"cglB";-0.00887181884498666
"guanine";"cglB";-0.00887181884498666
"linoleate..18.2n6.";"cglB";-0.204051833434693
"laurate..12.0.";"cglB";-0.18630819574472
"quinolinate";"cglB";-0.257302403665241
"N..1..acetylspermidine";"cglB";-0.257282746504613
"N6.N6.N6.trimethyllysine";"cglB";-0.07984636960488
"N.acetylputrescine";"cglB";-0.221795471124667
"N.formylmethionine";"cglB";-0.1330772826748
"glycolate..hydroxyacetate.";"cglB";-0.00892930423373911
"AMP";"cglB";-0.150820920364773
"X2..deoxyadenosine";"cglB";0.223857130984384
"X5.methylthioadenosine..MTA.";"cglB";0.0266174900343353
"arachidonate..20.4n6.";"cglB";-0.150820920364773
"arginine";"cglB";0.0975900072948533
"argininosuccinate";"cglB";-0.239557410309018
"aspartate";"cglB";-0.204051833434693
"X3..4.hydroxyphenyl.lactate..HPLA.";"cglB";-0.168564558054747
"phenylpyruvate";"cglB";-0.183945361194191
"beta.alanine";"cglB";-0.23953910881464
"biliverdin";"cglB";-0.1508324435279
"succinate";"cglB";0.23953910881464
"X3.hydroxybutyrate..BHBA.";"cglB";0.0975900072948533
"cholesterol";"cglB";0.07984636960488
"phosphocholine";"cglB";0.1330772826748
"creatinine";"cglB";-0.0443590942249333
"cysteinylglycine";"cglB";-0.133179062638187
"cystine";"cglB";0.00887181884498666
"CMP";"cglB";-0.275026384194587
"glucosamine.6.phosphate";"cglB";0.186808352874844
"glucose.6.phosphate";"cglB";0.266720773731577
"sphingosine";"cglB";0.168564558054747
"dCMP";"cglB";-0.0976646459346703
"desmosterol";"cglB";0.18630819574472
"dihydroxyacetone.phosphate..DHAP.";"cglB";-0.00887860417587911
"cystathionine";"cglB";-0.232161910077217
"sphinganine";"cglB";0.07984636960488
"behenate..22.0..";"cglB";0.00887181884498666
"FAD";"cglB";0.168616091091125
"fumarate";"cglB";-0.1330772826748
"gamma.glutamylglutamate";"cglB";-0.221795471124667
"gluconate";"cglB";-0.0443590942249333
"glutarate..C5.DC.";"cglB";0.23953910881464
"glycine";"cglB";-0.1330772826748
"guanidinoacetate";"cglB";-0.0975900072948533
"X5...GMP";"cglB";0.02661545653496
"X2..deoxyguanosine";"cglB";-0.00887181884498666
"histamine";"cglB";-0.168577436884124
"histidine";"cglB";-0.115333644984827
"inosine";"cglB";-0.1330772826748
"myo.inositol";"cglB";-0.257282746504613
"isoleucine";"cglB";-0.00887181884498666
"X2.aminoadipate";"cglB";-0.204051833434693
"X3.sulfo.L.alanine";"cglB";0.168564558054747
"citrulline";"cglB";0.02661545653496
"saccharopine";"cglB";0.23953910881464
"lanosterol";"cglB";0.23953910881464
"leucine";"cglB";-0.02661545653496
"lithocholate";"cglB";0.151225809470112
"lysine";"cglB";-0.204051833434693
"malate";"cglB";-0.0975900072948533
"methionine";"cglB";-0.150820920364773
"methylmalonate..MMA.";"cglB";0.240570498337351
"palmitate..16.0.";"cglB";-0.115333644984827
"nicotinamide";"cglB";-0.115333644984827
"stearate..18.0.";"cglB";-0.07984636960488
"ornithine";"cglB";-0.168564558054747
"orotate";"cglB";-0.02661545653496
"palmitoleate..16.1n7.";"cglB";-0.23953910881464
"phenylalanine";"cglB";-0.00887181884498666
"phosphate";"cglB";0.1330772826748
"phytosphingosine";"cglB";0.00887181884498666
"proline";"cglB";-0.02661545653496
"lactate";"cglB";-0.1330772826748
"pyridoxal";"cglB";-0.00887181884498666
"pyridoxamine.phosphate";"cglB";0.11732230264246
"retinol..Vitamin.A.";"cglB";-0.232161910077217
"riboflavin..Vitamin.B2.";"cglB";0.07984636960488
"serine";"cglB";0.02661545653496
"serotonin";"cglB";0.239612339971598
"spermine";"cglB";-0.183945361194191
"taurine";"cglB";-0.00887181884498666
"myristate..14.0.";"cglB";-0.1330772826748
"thiamin.monophosphate";"cglB";0.0977394560918937
"uridine";"cglB";0.150820920364773
"X2..deoxyuridine";"cglB";0.0443590942249333
"trans.urocanate";"cglB";0.115333644984827
"glutamate";"cglB";-0.204051833434693
"glutamine";"cglB";-0.221795471124667
"threonine";"cglB";0.0975900072948533
"tryptophan";"cglB";-0.0621027319149066
"valine";"cglB";-0.0443590942249333
"nicotinate";"cglB";0.0975900072948533
"pyridoxamine";"cglB";-0.0975900072948533
"glucose";"cglB";0.0975900072948533
"adenosine";"cglB";0.0975900072948533
"betaine";"cglB";-0.00887181884498666
"cysteine";"cglB";0.115333644984827
"mannose";"cglB";0.0976198422106512
"dimethylglycine";"cglB";0.02661545653496
"alanine";"cglB";0.02661545653496
"tyrosine";"cglB";0.02661545653496
"malonate";"cglB";0.23953910881464
"pseudouridine";"cglB";0.204051833434693
"pyruvate";"cglB";0.204114215531361
"uracil";"cglB";-0.00887181884498666
"cytidine";"cglB";0.0975900072948533
"UMP";"cglB";0.1330772826748
"thymidine";"cglB";-0.0621027319149066
"thiamin..Vitamin.B1.";"cglB";0.0975900072948533
"fructose";"cglB";-0.168616091091125
"adenine";"cglB";-0.00887181884498666
"cytosine";"cglB";0.00887181884498666
"thymine";"cglB";-0.02661545653496
"caprate..10.0.";"cglB";-0.115333644984827
"nonadecanoate..19.0.";"cglB";-0.07984636960488
"arachidate..20.0.";"cglB";0.00887181884498666
"maltose";"cglB";0.00887249667811177
"ribose";"cglB";0.1330772826748
"asparagine";"cglB";-0.221795471124667
"fucose";"cglB";0.0443590942249333
"N.stearoyl.sphinganine..d18.0.18.0..";"cglB";0.18630819574472
"dihydroorotate";"cglB";-0.0266235933301776
"heptanoate..7.0.";"cglB";0.23953910881464
"caproate..6.0.";"cglB";0.23953910881464
"caprylate..8.0.";"cglB";0.0975900072948533
"hydroxyproline";"cglB";-0.168564558054747
"allantoin";"cglB";0.0975974634592295
"galactitol..dulcitol.";"cglB";-0.232161910077217
"xanthine";"cglB";0.115333644984827
"X5.oxoproline";"cglB";-0.0975900072948533
"picolinate";"cglB";-0.223857130984384
"sarcosine";"cglB";-0.0266235933301776
"pantothenate..Vitamin.B5.";"cglB";0.1330772826748
"pipecolate";"cglB";0.275026384194587
"glycerate";"cglB";-0.0975900072948533
"X3.ureidopropionate";"cglB";0.0621027319149066
"N.acetylleucine";"cglB";-0.133179062638187
"N.acetylmethionine";"cglB";-0.02661545653496
"N.acetylvaline";"cglB";-0.0443590942249333
"erucate..22.1n9.";"cglB";-0.1330772826748
"bilirubin";"cglB";-0.115421854286428
"tryptamine";"cglB";-0.00887249667811177
"guanosine";"cglB";-0.150820920364773
"alpha.tocopherol";"cglB";0.1330772826748
"N.acetylcysteine";"cglB";0.0266869075535492
"N.carbamoylaspartate";"cglB";-0.00892930423373911
"N.acetylalanine";"cglB";0.02661545653496
"X4.acetamidobutanoate";"cglB";-0.1330772826748
"X3.aminoisobutyrate";"cglB";-0.11536890443077
"citrate";"cglB";-0.168564558054747
"tyramine";"cglB";-0.221795471124667
"urate";"cglB";0.0443590942249333
"valerate..5.0.";"cglB";-0.00887181884498666
"oleoyl.ethanolamide";"cglB";-0.168564558054747
"gamma.glutamylglutamine";"cglB";0.0266174900343353
"X4.hydroxyphenylpyruvate";"cglB";-0.168564558054747
"butyrate.isobutyrate..4.0.";"cglB";-0.0621027319149066
"N.acetylneuraminate";"cglB";-0.02661545653496
"N.1..acetylspermine";"cglB";-0.207570227752045
"phenethylamine";"cglB";-0.204051833434693
"N.acetyl.glucosamine.1.phosphate";"cglB";0.168577436884124
"N.acetylglucosaminylasparagine";"cglB";0.07984636960488
"N.acetyl.beta.glucosaminylamine";"cglB";0.23953910881464
"creatine";"cglB";-0.275026384194587
"dihomolinoleate..20.2n6.";"cglB";-0.168564558054747
