"root";"kingdom";"phylum";"class";"order";"family";"genus";"species";"abond34";"piglet";"group";"abund"
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"Alistipes sp. CAG:435";8.85754956629378e-06;"15";"Control";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"Alistipes sp. CAG:514";0;"15";"Control";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"None";0.0057345252150447;"15";"Control";0.00921910349861965
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"None";"None";5.42524910935494e-05;"15";"Control";0.000187023503765136
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"None";"None";1.18100660883917e-05;"15";"Control";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"None";0.0247837927510552;"15";"Control";0.0140280116872517
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides distasonis";4.1335231309371e-05;"15";"Control";8.55499833583426e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides merdae";0.000268679003510911;"15";"Control";0.000346258874249642
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides sp.";3.61683273956996e-05;"15";"Control";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"None";"None";"None";"None";0.000552120589632312;"15";"Control";0.000213250505962584
"root";"Bacteria";"Bacteroidetes";"None";"None";"None";"None";"None";0.000102969013708165;"15";"Control";0.000760270837509359
"root";"Bacteria";"Fibrobacteres";"Fibrobacteria";"Fibrobacterales";"Fibrobacteraceae";"Fibrobacter";"None";5.90503304419585e-06;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Planococcaceae";"Caryophanon";"None";0.0033046041173581;"15";"Control";2.18558351645401e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"None";0.000135815760016505;"15";"Control";0.013706730910333
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus amylovorus";0.000324038688300247;"15";"Control";6.86897676599832e-05
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus crispatus";0;"15";"Control";6.24452433272574e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus delbrueckii";0.00179365378717449;"15";"Control";9.6790127157249e-05
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus equicursoris";0;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus helveticus";0;"15";"Control";4.37116703290802e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus johnsonii";0.000105921530230263;"15";"Control";0.00513393568015047
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus porci";0.0300938937160484;"15";"Control";0.0237535461092554
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"None";0.0234610653491554;"15";"Control";0.00970961088495526
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Ligilactobacillus";"Ligilactobacillus salivarius";0.00338210767606317;"15";"Control";0.00128449865524168
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Candidatus Limosilactobacillus merdavium";0.000195604219588988;"15";"Control";1.87335729981772e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Limosilactobacillus mucosae";0.0123060888641042;"15";"Control";8.89844717413418e-05
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Limosilactobacillus reuteri";0.0162831286193701;"15";"Control";0.0029452299015301
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Limosilactobacillus vaginalis";2.28820030462589e-05;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"None";0.0146681020817825;"15";"Control";0.00577025270965522
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"None";"None";0.00235906070115624;"15";"Control";0.000323466360435193
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"None";"None";"None";1.88222928283743e-05;"15";"Control";0.000882351288214147
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"None";0.000867670792931528;"15";"Control";0.000631321410038572
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus orisratti";4.05971021788465e-06;"15";"Control";0.000149556357768781
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus suis";0.00224944852527336;"15";"Control";0.000334082051800827
"root";"Bacteria";"Firmicutes";"Bacilli";"None";"None";"None";"Bacilli bacterium";0.000229558159593114;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Bacilli";"None";"None";"None";"None";0.000523333553541857;"15";"Control";8.43010784917975e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium cadaveris";0;"15";"Control";3.3720431396719e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium celatum";0.00474875376122925;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium perfringens";0.00401948218027106;"15";"Control";0.00450042868659544
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"None";0.0179428119693544;"15";"Control";0.000817720461370436
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"uncultured Clostridium sp.";4.24424250051577e-05;"15";"Control";0.000469588229820976
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Hungatella";"Hungatella hathewayi";0.00031296675134238;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"None";"None";0.00106659659360788;"15";"Control";2.12313827312675e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriaceae";"Eubacterium";"None";0.000391577503743237;"15";"Control";7.64954230758903e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriales Family XIII. Incertae Sedis";"Hornefia";"Hornefia butyriciproducens";1.10719369578672e-05;"15";"Control";0.00192425017312944
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriales Family XIII. Incertae Sedis";"Hornefia";"None";2.9156100655717e-05;"15";"Control";0.000271949034690206
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriales Family XIII. Incertae Sedis";"Mogibacterium";"None";0.000254285485465684;"15";"Control";0.00164449548302332
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Anaerotignum";"None";2.84179715251925e-05;"15";"Control";0.000114587021505517
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Blautia";"None";0.000251332968943586;"15";"Control";3.30959789634464e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Dorea";"Candidatus Dorea intestinavium";0;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Dorea";"None";2.32510676115212e-05;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Eisenbergiella";"None";9.63258515334448e-05;"15";"Control";0.000128949427470787
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Enterocloster";"Enterocloster clostridioformis";0.000556180299850197;"15";"Control";0.00113619120233945
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Enterocloster";"None";0.00501853995843595;"15";"Control";0.000685024319300014
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalicatena";"Faecalicatena faecalis";2.21438739157344e-06;"15";"Control";0.00495846454640087
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalicatena";"None";0;"15";"Control";1.56113108318144e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalimonas";"Faecalimonas umbilicata";2.21438739157344e-06;"15";"Control";0.000851128666550518
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalimonas";"None";0.00019265170306689;"15";"Control";0.00220275595836901
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lachnoclostridium";"None";0.0232067798636897;"15";"Control";0.0042668834765515
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lachnoclostridium";"[Clostridium] scindens";0.000422947991790528;"15";"Control";2.87248119305384e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lachnoclostridium";"[Clostridium] symbiosum";2.47273258725701e-05;"15";"Control";0.000300673846620744
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Mediterraneibacter";"[Ruminococcus] gnavus";3.69064565262241e-06;"15";"Control";9.05456028245233e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Niameybacter";"None";0.00436197409683442;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"None";"Lachnospiraceae bacterium";0.000399696924179007;"15";"Control";1.28012748820878e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"None";"None";0.018927476229474;"15";"Control";0.0382102443919488
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Roseburia";"None";0.000651398957687855;"15";"Control";0.000629760278955391
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Roseburia";"Roseburia inulinivorans";5.09309100061892e-05;"15";"Control";4.05894081627173e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Candidatus Limiplasma";"None";6.27409760945809e-06;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Evtepia";"None";9.74330452292315e-05;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Flintibacter";"Flintibacter sp. KGMB00164";9.59567869681826e-06;"15";"Control";9.36678649908861e-07
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Flintibacter";"None";0.000286025038078237;"15";"Control";4.18383130292625e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Intestinimonas";"Intestinimonas butyriciproducens";0.00445645462554156;"15";"Control";5.30784568281688e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"None";"Clostridiales bacterium";0.00538612826543714;"15";"Control";0.000388721639712177
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"None";"Eubacteriales bacterium";0.00496908530669081;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"None";"None";0.112831157021103;"15";"Control";0.0480413112751756
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaeromassilibacillus";"Anaeromassilibacillus sp. An172";6.53244280514166e-05;"15";"Control";2.9349264363811e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Anaerotruncus";"Anaerotruncus colihominis";0.000538834265282871;"15";"Control";0.000257274402508301
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Angelakisella";"Angelakisella sp.";0.00319203942495312;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Faecalibacterium";"None";3.69064565262241e-05;"15";"Control";0.000264767831707571
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Flavonifractor";"Flavonifractor plautii";0.000764701779223363;"15";"Control";0.000138316213969875
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Flavonifractor";"None";0.000661732765515198;"15";"Control";0.000206381529196586
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"None";"None";0.0702001400230961;"15";"Control";0.00430372617011458
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"None";"Oscillospiraceae bacterium";0.0097311253922695;"15";"Control";1.24890486654515e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"None";"Ruminococcaceae bacterium D16";5.86812658766963e-05;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Oscillibacter";"None";0.00112823037600667;"15";"Control";1.40501797486329e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Oscillibacter";"Oscillibacter sp.";8.63611082713643e-05;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"None";0.000182317895239547;"15";"Control";0.000265080057924208
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"Ruminococcus sp.";1.21791306536539e-05;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruminococcus";"Ruminococcus sp. CAG:382";0.00234060747289313;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruthenibacterium";"None";0.000751415454873922;"15";"Control";1.52990846151781e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Oscillospiraceae";"Ruthenibacterium";"Ruthenibacterium lactatiformans";0.000191175444805841;"15";"Control";4.43361227623528e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptococcaceae";"None";"Peptococcaceae bacterium";0;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Clostridioides";"Clostridioides difficile";0.000164602796106959;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Clostridioides";"None";5.9788459572483e-05;"15";"Control";4.05894081627173e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"None";"None";7.89798169661195e-05;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Peptostreptococcus";"None";0.000637005439642627;"15";"Control";2.21680613811764e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Peptostreptococcus";"Peptostreptococcus porci";0.000169400635455368;"15";"Control";1.65479894817232e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Romboutsia";"None";0.00293480142296534;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Terrisporobacter";"None";0.000449889705054671;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Peptostreptococcaceae";"Terrisporobacter";"Terrisporobacter othiniensis";0.000382350889611681;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"None";"None";"None";"Clostridia bacterium";0.000355040111782276;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Clostridia";"None";"None";"None";"None";0.00125518858645688;"15";"Control";9.52289960740676e-05
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Faecalicoccus";"Faecalicoccus pleomorphus";2.50963904378324e-05;"15";"Control";2.31047400310852e-05
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Faecalicoccus";"None";0.00400471959766057;"15";"Control";0.000418070904075988
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"Holdemanella";"None";4.05971021788465e-06;"15";"Control";5.62007189945317e-06
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"None";"Erysipelotrichaceae bacterium";0.00174346100629882;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Erysipelotrichaceae";"None";"None";0.000656934926166788;"15";"Control";2.81003594972658e-06
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"None";"None";"None";0.000293406329383481;"15";"Control";9.05456028245233e-06
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Turicibacteraceae";"Turicibacter";"None";2.21438739157344e-06;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Erysipelotrichia";"Erysipelotrichales";"Turicibacteraceae";"Turicibacter";"Turicibacter sanguinis";0.00568322524047324;"15";"Control";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"None";"None";0;"15";"Control";5.77618500777131e-05
"root";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"Phascolarctobacterium";"None";0;"15";"Control";0.00939832134696888
"root";"Bacteria";"Firmicutes";"Negativicutes";"Acidaminococcales";"Acidaminococcaceae";"Phascolarctobacterium";"Phascolarctobacterium succinatutens";5.16690391367137e-06;"15";"Control";7.46220657760726e-05
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"Mitsuokella";"None";0;"15";"Control";0.000643186006270751
"root";"Bacteria";"Firmicutes";"Negativicutes";"Selenomonadales";"Selenomonadaceae";"None";"None";3.54301982651751e-05;"15";"Control";0.00101473520406793
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Dialister";"None";0;"15";"Control";5.83863025109857e-05
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Veillonella";"Veillonella caviae";0.000241737290246768;"15";"Control";0.0110634237602902
"root";"Bacteria";"Firmicutes";"None";"None";"None";"Candidatus Enteromonas";"None";0;"15";"Control";0
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"Firmicutes bacterium";0.000691626995301439;"15";"Control";1.62357632650869e-05
"root";"Bacteria";"Firmicutes";"None";"None";"None";"None";"None";0.032246647325223;"15";"Control";0.00698106597777074
